SpotPrice,Savings,SPS,AZ,Region,InstanceType,IF,time
1.958,73,3,sae1-az3,sa-east-1,c5d.metal,2.0,2022-07-12 04:20:02+00:00
0.12,70,3,euw1-az2,eu-west-1,x2gd.xlarge,2.5,2022-07-12 04:20:02+00:00
0.7727,58,3,usw2-az4,us-west-2,c5a.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.7196,63,3,sae1-az2,sa-east-1,m6g.8xlarge,3.0,2022-07-12 04:20:02+00:00
3.0172,63,1,usw2-az1,us-west-2,r6g.metal,2.5,2022-07-12 04:20:02+00:00
0.8655,73,3,usw2-az2,us-west-2,r5ad.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.254,70,1,cac1-az1,ca-central-1,inf1.xlarge,1.0,2022-07-12 04:20:02+00:00
0.7196,63,3,sae1-az1,sa-east-1,m6g.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.255,63,3,cac1-az1,ca-central-1,m6g.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.8657,56,3,euw1-az1,eu-west-1,c6a.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0356,70,3,euw1-az2,eu-west-1,c4.large,3.0,2022-07-12 04:20:02+00:00
0.0321,67,3,apse1-az3,ap-southeast-1,c5.large,3.0,2022-07-12 04:20:02+00:00
0.2637,79,3,apne2-az1,ap-northeast-2,r5ad.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.7192,74,3,apse1-az2,ap-southeast-1,r5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1382,78,3,euw2-az1,eu-west-2,r5ad.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.7192,70,3,use1-az1,us-east-1,g4ad.8xlarge,2.0,2022-07-12 04:20:02+00:00
1.958,73,3,sae1-az2,sa-east-1,c5d.metal,2.0,2022-07-12 04:20:02+00:00
0.8657,56,3,euw1-az2,eu-west-1,c6a.12xlarge,1.0,2022-07-12 04:20:02+00:00
1.4771,71,3,usw1-az3,us-west-1,c5.metal,2.0,2022-07-12 04:20:02+00:00
0.01,74,3,use2-az1,us-east-2,c6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.7727,63,3,usw2-az4,us-west-2,c5ad.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.7192,73,3,apne2-az4,ap-northeast-2,c5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.0356,61,3,usw2-az4,us-west-2,c5.large,3.0,2022-07-12 04:20:02+00:00
0.8657,56,3,euw1-az3,eu-west-1,c6a.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.1382,74,3,euw2-az2,eu-west-2,r5a.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.7192,73,3,apne2-az3,ap-northeast-2,c5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
1.958,73,3,sae1-az1,sa-east-1,c5d.metal,2.0,2022-07-12 04:20:02+00:00
0.7192,73,3,apne2-az2,ap-northeast-2,c5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.7727,66,3,usw2-az4,us-west-2,c5d.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.8657,59,3,euw1-az1,eu-west-1,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0165,65,3,apne2-az2,ap-northeast-2,m6g.medium,2.5,2022-07-12 04:20:02+00:00
0.6174,71,3,euw2-az1,eu-west-2,m5d.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0169,50,3,usw2-az2,us-west-2,c6g.medium,3.0,2022-07-12 04:20:02+00:00
0.6174,78,3,use2-az2,us-east-2,c5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.5602,55,3,euc1-az2,eu-central-1,c6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.8657,59,3,euw1-az2,eu-west-1,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.9589,65,1,apne2-az2,ap-northeast-2,c5a.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.0321,65,3,apse1-az2,ap-southeast-1,c5a.large,3.0,2022-07-12 04:20:02+00:00
0.0356,64,3,euc1-az3,eu-central-1,c5.large,3.0,2022-07-12 04:20:02+00:00
0.1109,41,3,aps1-az2,ap-south-1,c6a.2xlarge,2.0,2022-07-12 04:20:02+00:00
0.0187,68,3,use1-az2,us-east-1,r6gd.medium,3.0,2022-07-12 04:20:02+00:00
0.01,71,3,use2-az3,us-east-2,c6g.medium,2.5,2022-07-12 04:20:02+00:00
3.7872,70,3,euw2-az1,eu-west-2,i3en.24xlarge,2.5,2022-07-12 04:20:02+00:00
2.9226,53,1,apse2-az1,ap-southeast-2,m5d.12xlarge,1.5,2022-07-12 04:20:02+00:00
3.0315,71,3,usw2-az3,us-west-2,r5n.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.6166,75,3,use2-az3,us-east-2,c5a.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.5034,75,3,apne2-az1,ap-northeast-2,m5ad.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.8657,59,2,euw1-az3,eu-west-1,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.4857,64,3,cac1-az4,ca-central-1,c6gd.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.6165,70,1,use2-az1,us-east-2,g4ad.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0173,67,3,euw2-az1,eu-west-2,m6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.8657,63,3,euw1-az1,eu-west-1,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.7727,23,3,usw2-az1,us-west-2,m5n.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.6164,61,3,use1-az6,us-east-1,m5.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1382,69,3,apse1-az1,ap-southeast-1,m6gd.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.6163,77,1,euw2-az1,eu-west-2,r4.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.0546,70,3,usw2-az1,us-west-2,im4gn.large,2.0,2022-07-12 04:20:02+00:00
2.9012,70,3,apse2-az2,ap-southeast-2,x2iedn.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0187,68,3,use1-az1,us-east-1,r6gd.medium,3.0,2022-07-12 04:20:02+00:00
0.0322,58,3,usw2-az4,us-west-2,c5a.large,3.0,2022-07-12 04:20:02+00:00
0.0846,71,3,use1-az4,us-east-1,r5.xlarge,2.5,2022-07-12 04:20:02+00:00
0.8657,63,3,euw1-az2,eu-west-1,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
1.958,73,3,sae1-az2,sa-east-1,c5d.24xlarge,1.5,2022-07-12 04:20:02+00:00
0.6163,75,3,apne1-az2,ap-northeast-1,c5n.9xlarge,1.5,2022-07-12 04:20:02+00:00
0.0356,67,3,euc1-az2,eu-central-1,c5ad.large,3.0,2022-07-12 04:20:02+00:00
0.01,71,3,use2-az2,us-east-2,c6g.medium,2.5,2022-07-12 04:20:02+00:00
0.1381,49,3,use1-az1,us-east-1,c6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8657,63,3,euw1-az3,eu-west-1,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0806,70,3,use1-az2,us-east-1,t4g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0322,63,3,usw2-az2,us-west-2,c5ad.large,3.0,2022-07-12 04:20:02+00:00
0.5599,76,3,euw3-az3,eu-west-3,r6i.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.8657,68,3,euw1-az1,eu-west-1,c6id.12xlarge,2.5,2022-07-12 04:20:02+00:00
3.0328,71,2,sae1-az2,sa-east-1,m6i.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.12,70,3,euw1-az1,eu-west-1,x2gd.xlarge,2.5,2022-07-12 04:20:02+00:00
1.2069,56,3,sae1-az2,sa-east-1,m5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.6149,68,3,use1-az5,us-east-1,r6gd.8xlarge,1.0,2022-07-12 04:20:02+00:00
1.4405,77,3,aps1-az1,ap-south-1,m5d.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.8657,68,3,euw1-az2,eu-west-1,c6id.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0356,72,3,apse2-az3,ap-southeast-2,m4.large,3.0,2022-07-12 04:20:02+00:00
0.6148,75,1,apne1-az2,ap-northeast-1,r6i.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.7732,64,3,use2-az2,us-east-2,m6gd.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.8657,76,1,euw1-az3,eu-west-1,m5dn.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0731,66,3,euw1-az3,eu-west-1,t2.xlarge,2.5,2022-07-12 04:20:02+00:00
0.6148,72,3,apne1-az2,ap-northeast-1,r6gd.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.1728,73,3,use1-az6,us-east-1,r3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0322,63,3,usw2-az4,us-west-2,c5ad.large,3.0,2022-07-12 04:20:02+00:00
0.1729,60,3,euw1-az2,eu-west-1,c5d.2xlarge,1.5,2022-07-12 04:20:02+00:00
0.01,71,3,use2-az1,us-east-2,c6g.medium,2.5,2022-07-12 04:20:02+00:00
1.6473,70,1,use2-az3,us-east-2,i4i.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.6148,72,3,apne1-az1,ap-northeast-1,r6gd.8xlarge,3.0,2022-07-12 04:20:02+00:00
1.5894,75,3,euw2-az1,eu-west-2,m5d.metal,3.0,2022-07-12 04:20:02+00:00
0.0056,70,3,use2-az3,us-east-2,t3a.small,3.0,2022-07-12 04:20:02+00:00
0.0629,70,3,aps1-az1,ap-south-1,t3.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8657,80,1,euw1-az1,eu-west-1,m5zn.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0376,67,3,apse1-az2,ap-southeast-1,c5.large,3.0,2022-07-12 04:20:02+00:00
0.6148,68,3,apne1-az2,ap-northeast-1,r6g.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.129,44,3,euw1-az2,eu-west-1,m5ad.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8657,80,3,euw1-az2,eu-west-1,m5zn.12xlarge,1.0,2022-07-12 04:20:02+00:00
1.5885,69,3,use1-az6,us-east-1,r6i.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.6148,68,1,apne1-az1,ap-northeast-1,r6g.8xlarge,1.5,2022-07-12 04:20:02+00:00
1.6473,70,3,usw2-az1,us-west-2,i4i.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.0322,66,3,usw2-az4,us-west-2,c5d.large,3.0,2022-07-12 04:20:02+00:00
1.5884,71,3,euw1-az1,eu-west-1,r5dn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.6147,79,3,apse1-az1,ap-southeast-1,r5n.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.063,70,3,usw1-az3,us-west-1,c5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8657,80,3,euw1-az3,eu-west-1,m5zn.12xlarge,1.0,2022-07-12 04:20:02+00:00
1.5878,77,2,apse1-az1,ap-southeast-1,m5d.24xlarge,2.5,2022-07-12 04:20:02+00:00
0.1109,35,3,aps1-az2,ap-south-1,c6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.063,65,3,euw2-az3,eu-west-2,c5a.xlarge,3.0,2022-07-12 04:20:02+00:00
0.6146,60,1,apse2-az3,ap-southeast-2,inf1.6xlarge,1.0,2022-07-12 04:20:02+00:00
0.0376,64,3,euw1-az2,eu-west-1,c5.large,3.0,2022-07-12 04:20:02+00:00
0.0099,89,3,sae1-az1,sa-east-1,m3.medium,3.0,2022-07-12 04:20:02+00:00
1.5876,74,3,usw1-az1,us-west-1,m5ad.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.8657,80,1,euw1-az1,eu-west-1,m5zn.metal,1.0,2022-07-12 04:20:02+00:00
8.0064,70,3,usw2-az2,us-west-2,x1e.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.6142,73,3,use2-az3,us-east-2,m6i.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.432,70,3,sae1-az2,sa-east-1,i3en.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.614,75,3,use1-az2,us-east-1,r6id.8xlarge,3.0,2022-07-12 04:20:02+00:00
1.6473,70,3,usw2-az2,us-west-2,i4i.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.0322,70,3,usw2-az4,us-west-2,c5n.large,3.0,2022-07-12 04:20:02+00:00
1.5872,69,3,use1-az1,us-east-1,r5dn.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.0625,75,3,apse1-az2,ap-southeast-1,m4.xlarge,2.5,2022-07-12 04:20:02+00:00
0.063,72,3,apse1-az2,ap-southeast-1,c5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.8657,80,3,euw1-az2,eu-west-1,m5zn.metal,1.0,2022-07-12 04:20:02+00:00
1.6473,70,3,usw2-az3,us-west-2,i4i.16xlarge,3.0,2022-07-12 04:20:02+00:00
2.9236,70,2,usw2-az2,us-west-2,r6id.metal,1.0,2022-07-12 04:20:02+00:00
1.5862,58,3,usw2-az4,us-west-2,c5a.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.6138,76,3,euw3-az1,eu-west-3,m5d.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.0375,73,3,apne1-az1,ap-northeast-1,r5a.large,2.5,2022-07-12 04:20:02+00:00
0.8657,72,3,usw2-az1,us-west-2,r5.12xlarge,1.0,2022-07-12 04:20:02+00:00
1.5858,72,2,apne2-az4,ap-northeast-2,m6i.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.0098,90,3,apse1-az2,ap-southeast-1,m3.medium,2.5,2022-07-12 04:20:02+00:00
1.6473,70,3,usw2-az4,us-west-2,i4i.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.6138,70,1,sae1-az3,sa-east-1,g4dn.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.063,75,3,apse1-az3,ap-southeast-1,c5n.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0322,51,3,aps1-az3,ap-south-1,m5a.large,3.0,2022-07-12 04:20:02+00:00
1.5858,72,3,apne2-az3,ap-northeast-2,m6i.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.6138,70,3,sae1-az2,sa-east-1,g4dn.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0375,69,3,euc1-az3,eu-central-1,m5.large,2.5,2022-07-12 04:20:02+00:00
0.1199,73,3,apne2-az4,ap-northeast-2,c5d.2xlarge,2.5,2022-07-12 04:20:02+00:00
1.5858,72,3,apne2-az2,ap-northeast-2,m6i.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.8657,80,3,use2-az2,us-east-2,r6gd.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.02,77,3,use2-az1,us-east-2,c6gn.large,2.0,2022-07-12 04:20:02+00:00
0.6138,70,2,sae1-az1,sa-east-1,g4dn.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.063,81,3,aps1-az1,ap-south-1,r5d.xlarge,3.0,2022-07-12 04:20:02+00:00
2.9012,70,3,apse2-az1,ap-southeast-2,x2iedn.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.1259,77,3,apne2-az3,ap-northeast-2,m5d.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8659,61,3,usw2-az4,us-west-2,m6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0375,58,3,use1-az4,us-east-1,c5a.large,2.5,2022-07-12 04:20:02+00:00
0.6138,69,3,euc1-az1,eu-central-1,c5d.9xlarge,2.5,2022-07-12 04:20:02+00:00
1.5858,72,2,apne2-az1,ap-northeast-2,m6i.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.0322,78,3,usw1-az3,us-west-1,r4.large,3.0,2022-07-12 04:20:02+00:00
1.6481,70,3,use1-az1,us-east-1,m5d.metal,1.5,2022-07-12 04:20:02+00:00
0.6135,75,3,use2-az1,us-east-2,c5a.16xlarge,3.0,2022-07-12 04:20:02+00:00
0.0631,69,3,apse1-az2,ap-southeast-1,c5ad.xlarge,2.5,2022-07-12 04:20:02+00:00
0.866,32,3,euw1-az1,eu-west-1,m5n.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.3978,54,3,use1-az6,us-east-1,m6i.4xlarge,1.5,2022-07-12 04:20:02+00:00
0.0098,90,3,apse1-az1,ap-southeast-1,m3.medium,2.5,2022-07-12 04:20:02+00:00
1.5843,70,2,apne3-az2,ap-northeast-3,g4dn.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.6134,61,3,usw2-az4,us-west-2,c6gn.8xlarge,3.0,2022-07-12 04:20:02+00:00
1.6481,71,1,apse1-az3,ap-southeast-1,m6i.24xlarge,3.0,2022-07-12 04:20:02+00:00
0.8662,54,3,usw2-az1,us-west-2,m6g.12xlarge,1.0,2022-07-12 04:20:02+00:00
1.5843,70,1,apne3-az1,ap-northeast-3,g4dn.12xlarge,1.5,2022-07-12 04:20:02+00:00
0.6133,56,1,aps1-az2,ap-south-1,r5ad.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.0631,76,3,use1-az6,us-east-1,m3.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0322,70,3,euc1-az1,eu-central-1,t2.large,2.5,2022-07-12 04:20:02+00:00
1.649,64,3,euw1-az1,eu-west-1,c5.24xlarge,1.5,2022-07-12 04:20:02+00:00
0.613,55,3,use1-az2,us-east-1,c6a.8xlarge,1.0,2022-07-12 04:20:02+00:00
1.5843,70,3,apne1-az4,ap-northeast-1,g4dn.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.867,50,3,euw1-az2,eu-west-1,c6g.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0375,64,3,euc1-az2,eu-central-1,c5.large,3.0,2022-07-12 04:20:02+00:00
0.613,68,3,apne1-az4,ap-northeast-1,c5.9xlarge,1.0,2022-07-12 04:20:02+00:00
1.649,64,3,euw1-az1,eu-west-1,c5.metal,2.5,2022-07-12 04:20:02+00:00
0.867,61,1,use2-az1,us-east-2,g4ad.4xlarge,1.0,2022-07-12 04:20:02+00:00
1.5843,70,3,apne1-az2,ap-northeast-1,g4dn.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.6127,72,3,euc1-az3,eu-central-1,r6gd.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0631,77,3,eun1-az3,eu-north-1,r5.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0098,67,3,use1-az2,us-east-1,a1.medium,1.0,2022-07-12 04:20:02+00:00
1.5843,70,3,apne1-az1,ap-northeast-1,g4dn.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.6127,72,1,euc1-az2,eu-central-1,r6gd.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.432,70,3,sae1-az1,sa-east-1,i3en.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.005,70,3,use2-az3,us-east-2,t4g.small,1.0,2022-07-12 04:20:02+00:00
1.649,64,3,euw1-az2,eu-west-1,c5.metal,2.5,2022-07-12 04:20:02+00:00
0.867,61,1,use2-az3,us-east-2,g4ad.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0374,66,3,apse2-az2,ap-southeast-2,t3.large,3.0,2022-07-12 04:20:02+00:00
0.6127,72,3,euc1-az1,eu-central-1,r6gd.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.5835,75,3,euw2-az2,eu-west-2,m5d.metal,3.0,2022-07-12 04:20:02+00:00
0.8683,59,3,apse2-az1,ap-southeast-2,c6g.12xlarge,3.0,2022-07-12 04:20:02+00:00
1.649,60,3,euw1-az1,eu-west-1,c5a.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.6127,69,3,euc1-az3,eu-central-1,r6g.8xlarge,3.0,2022-07-12 04:20:02+00:00
1.3307,67,3,aps1-az1,ap-south-1,c6i.24xlarge,2.5,2022-07-12 04:20:02+00:00
0.0322,70,3,euc1-az3,eu-central-1,t2.large,2.5,2022-07-12 04:20:02+00:00
0.0631,71,3,eun1-az1,eu-north-1,r6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.1134,70,3,euw1-az3,eu-west-1,i4i.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0374,75,3,use1-az6,us-east-1,r6id.large,3.0,2022-07-12 04:20:02+00:00
0.6127,69,3,euc1-az1,eu-central-1,r6g.8xlarge,3.0,2022-07-12 04:20:02+00:00
1.3307,41,1,aps1-az3,ap-south-1,c6a.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.8683,59,3,apse2-az2,ap-southeast-2,c6g.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0631,71,3,eun1-az2,eu-north-1,r6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.6125,79,1,apne1-az4,ap-northeast-1,r5b.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.649,60,1,euw1-az2,eu-west-1,c5a.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.8683,59,3,apse2-az3,ap-southeast-2,c6g.12xlarge,3.0,2022-07-12 04:20:02+00:00
1.3307,41,1,aps1-az2,ap-south-1,c6a.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.0322,70,3,sae1-az1,sa-east-1,t4g.large,2.0,2022-07-12 04:20:02+00:00
0.02,74,3,use2-az3,us-east-2,c6a.large,2.5,2022-07-12 04:20:02+00:00
0.0098,81,3,use2-az2,us-east-2,a1.large,1.0,2022-07-12 04:20:02+00:00
1.649,65,3,euw1-az1,eu-west-1,c5ad.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.1199,73,3,apne2-az3,ap-northeast-2,c5d.2xlarge,2.5,2022-07-12 04:20:02+00:00
1.3307,41,1,aps1-az1,ap-south-1,c6a.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.6123,75,3,use1-az5,us-east-1,r6id.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.0631,71,3,eun1-az3,eu-north-1,r6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.8683,64,3,apse2-az1,ap-southeast-2,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.3978,70,1,euc1-az2,eu-central-1,p2.xlarge,1.0,2022-07-12 04:20:02+00:00
0.6123,71,3,euw1-az2,eu-west-1,m6id.8xlarge,3.0,2022-07-12 04:20:02+00:00
1.3294,80,2,apse1-az1,ap-southeast-1,r5d.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.6123,60,2,euw1-az3,eu-west-1,m6a.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0374,75,3,use1-az5,us-east-1,r6id.large,3.0,2022-07-12 04:20:02+00:00
0.8683,64,3,apse2-az2,ap-southeast-2,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
9.8318,70,1,usw2-az1,us-west-2,p4d.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.0322,70,3,sae1-az2,sa-east-1,t4g.large,2.0,2022-07-12 04:20:02+00:00
1.649,65,3,euw1-az2,eu-west-1,c5ad.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.8683,64,1,apse2-az3,ap-southeast-2,c6gd.12xlarge,2.5,2022-07-12 04:20:02+00:00
1.328,70,3,usw2-az2,us-west-2,g4dn.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0607,72,3,cac1-az2,ca-central-1,m5.xlarge,1.0,2022-07-12 04:20:02+00:00
8.0064,70,3,usw2-az1,us-west-2,x1e.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.6122,60,1,euc1-az2,eu-central-1,m6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0632,74,3,euw1-az1,eu-west-1,c3.xlarge,1.0,2022-07-12 04:20:02+00:00
0.0098,81,3,use2-az1,us-east-2,a1.large,1.0,2022-07-12 04:20:02+00:00
1.3268,83,3,use2-az1,us-east-2,r5dn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.6114,73,3,euc1-az2,eu-central-1,r5a.8xlarge,2.0,2022-07-12 04:20:02+00:00
1.649,68,1,euw1-az1,eu-west-1,c5d.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.0322,70,3,sae1-az3,sa-east-1,t4g.large,2.0,2022-07-12 04:20:02+00:00
1.326,77,3,apne2-az1,ap-northeast-2,m5d.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.8683,68,1,apse2-az2,ap-southeast-2,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.0632,75,3,apse1-az1,ap-southeast-1,c5n.xlarge,3.0,2022-07-12 04:20:02+00:00
0.6111,70,3,usw2-az2,us-west-2,c5n.9xlarge,1.0,2022-07-12 04:20:02+00:00
0.0374,75,3,use1-az4,us-east-1,r6id.large,3.0,2022-07-12 04:20:02+00:00
2.9012,70,2,apse1-az2,ap-southeast-1,x2iedn.8xlarge,2.5,2022-07-12 04:20:02+00:00
1.3256,85,3,use2-az1,us-east-2,r5d.24xlarge,2.5,2022-07-12 04:20:02+00:00
0.6108,65,3,apse1-az3,ap-southeast-1,c5.9xlarge,2.5,2022-07-12 04:20:02+00:00
1.649,68,3,euw1-az2,eu-west-1,c5d.24xlarge,2.0,2022-07-12 04:20:02+00:00
0.8683,67,3,apse2-az1,ap-southeast-2,c6i.12xlarge,2.0,2022-07-12 04:20:02+00:00
8.4033,70,2,euc1-az1,eu-central-1,x2iedn.24xlarge,3.0,2022-07-12 04:20:02+00:00
0.6107,73,3,use1-az2,us-east-1,r5ad.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.432,0,1,usw1-az3,us-west-1,c6gn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.8683,67,3,apse2-az2,ap-southeast-2,c6i.12xlarge,2.0,2022-07-12 04:20:02+00:00
1.3246,75,3,use1-az4,us-east-1,r5d.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.1109,35,3,aps1-az3,ap-south-1,c6g.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0632,80,3,euc1-az3,eu-central-1,m3.xlarge,2.5,2022-07-12 04:20:02+00:00
0.6107,58,3,euw1-az1,eu-west-1,i3.4xlarge,1.0,2022-07-12 04:20:02+00:00
1.649,68,3,euw1-az1,eu-west-1,c5d.metal,3.0,2022-07-12 04:20:02+00:00
0.0323,73,3,apse1-az1,ap-southeast-1,a1.xlarge,1.0,2022-07-12 04:20:02+00:00
1.3242,66,3,use1-az5,us-east-1,m5d.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0096,67,3,euc1-az3,eu-central-1,t3a.small,2.5,2022-07-12 04:20:02+00:00
0.0374,75,3,use1-az2,us-east-1,r6id.large,3.0,2022-07-12 04:20:02+00:00
0.6105,70,3,apse2-az3,ap-southeast-2,i2.2xlarge,1.0,2022-07-12 04:20:02+00:00
1.3228,67,2,use1-az2,us-east-1,m5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.8683,67,3,apse2-az3,ap-southeast-2,c6i.12xlarge,2.0,2022-07-12 04:20:02+00:00
1.649,68,3,euw1-az2,eu-west-1,c5d.metal,3.0,2022-07-12 04:20:02+00:00
0.6105,70,3,apse2-az2,ap-southeast-2,i2.2xlarge,1.0,2022-07-12 04:20:02+00:00
1.3224,53,3,use1-az6,us-east-1,m6a.12xlarge,2.0,2022-07-12 04:20:02+00:00
3.0024,70,3,use1-az4,us-east-1,x2iezn.metal,1.5,2022-07-12 04:20:02+00:00
0.0632,48,3,aps1-az2,ap-south-1,m6gd.xlarge,2.5,2022-07-12 04:20:02+00:00
